"habitat"	"plot"	"subplot"	"family"	"species"	"individuals_terrestrial_0.5m"	"individuals_terrestrial_1.5m"	"individuals_epiphytic_0.5m"	"individuals_epiphytic_1.5m"
"araucaria_plantation"	"A6"	90	"Anemiaceae"	"Anemia_tomentosa"	0	2	0	0
"araucaria_plantation"	"A6"	90	"Pteridaceae"	"Doryopteris_pentagona"	2	3	0	0
"araucaria_plantation"	"A6"	90	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	4	0	0
"araucaria_plantation"	"A6"	90	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	0	3
"araucaria_plantation"	"A6"	90	"Aspleniaceae"	"Asplenium_sellowianum"	0	2	0	0
"araucaria_plantation"	"A6"	100	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	6	3
"araucaria_plantation"	"A6"	100	"Aspleniaceae"	"Asplenium_sellowianum"	3	7	0	0
"araucaria_plantation"	"A6"	100	"Anemiaceae"	"Anemia_tomentosa"	0	2	0	0
"araucaria_plantation"	"A6"	100	"Polypodiaceae"	"Campyloneurum_nitidum"	0	0	1	2
"araucaria_plantation"	"A6"	100	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	0	0	0
"araucaria_plantation"	"A6"	100	"Pteridaceae"	"Doryopteris_pentagona"	0	1	0	0
"araucaria_plantation"	"A6"	110	"Anemiaceae"	"Anemia_tomentosa"	1	0	0	0
"araucaria_plantation"	"A6"	110	"Polypodiaceae"	"Campyloneurum_nitidum"	0	0	4	2
"araucaria_plantation"	"A6"	110	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	0	4
"araucaria_plantation"	"A6"	110	"Polypodiaceae"	"Pecluma_sicca"	0	0	0	2
"araucaria_plantation"	"A6"	120	"Pteridaceae"	"Doryopteris_pentagona"	1	0	0	0
"araucaria_plantation"	"A6"	120	"Pteridaceae"	"Doryopteris_pentagona"	0	2	0	0
"araucaria_plantation"	"A6"	120	"Anemiaceae"	"Anemia_tomentosa"	0	2	0	0
"araucaria_plantation"	"A6"	120	"Aspleniaceae"	"Asplenium_sellowianum"	1	1	0	0
"araucaria_plantation"	"A6"	120	"Polypodiaceae"	"Pecluma_sicca"	0	0	0	1
"araucaria_plantation"	"A6"	120	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	0	1
"araucaria_plantation"	"A6"	120	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	0	0	0
"araucaria_plantation"	"A6"	130	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	0	1
"araucaria_plantation"	"A6"	130	"Aspleniaceae"	"Asplenium_sellowianum"	6	11	0	0
"araucaria_plantation"	"A6"	130	"Anemiaceae"	"Anemia_tomentosa"	3	5	0	0
"araucaria_plantation"	"A6"	130	"Dryopteridaceae"	"Ctenitis_submarginalis"	7	10	0	0
"araucaria_plantation"	"A6"	130	"Blechnaceae"	"Blechnum_austrobrasilianum"	6	5	0	0
"araucaria_plantation"	"A6"	130	"Pteridaceae"	"Adiantopsis_chlorophylla"	0	1	0	0
"araucaria_plantation"	"A6"	130	"Pteridaceae"	"Doryopteris_pentagona"	0	3	0	0
"araucaria_plantation"	"A6"	140	"Aspleniaceae"	"Asplenium_sellowianum"	1	7	0	0
"araucaria_plantation"	"A6"	140	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	4	0	0
"araucaria_plantation"	"A6"	140	"Pteridaceae"	"Doryopteris_pentagona"	1	11	0	0
"araucaria_plantation"	"A6"	140	"Blechnaceae"	"Blechnum_austrobrasilianum"	0	1	0	0
"araucaria_plantation"	"A6"	140	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	0	1
"araucaria_plantation"	"A6"	140	"Polypodiaceae"	"Campyloneurum_nitidum"	0	0	0	2
"araucaria_plantation"	"A6"	140	"Anemiaceae"	"Anemia_tomentosa"	3	7	0	0
"araucaria_plantation"	"A6"	150	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	1	2
"araucaria_plantation"	"A6"	150	"Pteridaceae"	"Doryopteris_pentagona"	0	2	0	0
"araucaria_plantation"	"A6"	150	"Anemiaceae"	"Anemia_tomentosa"	1	4	0	0
"araucaria_plantation"	"A6"	150	"Aspleniaceae"	"Asplenium_sellowianum"	0	8	0	0
"araucaria_plantation"	"A6"	150	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	0	1
"araucaria_plantation"	"A6"	150	"Polypodiaceae"	"Campyloneurum_nitidum"	2	5	5	6
"araucaria_plantation"	"A6"	150	"Pteridaceae"	"Doryopteris_pentagona"	0	1	0	0
"araucaria_plantation"	"A6"	150	"Pteridaceae"	"Doryopteris_concolor"	0	1	0	0
"pine_plantation"	"P1"	0	"Dennstaedtiaceae"	"Mucura_tenera"	1	6	0	0
"pine_plantation"	"P1"	0	"Dryopteridaceae"	"Ctenitis_submarginalis"	6	9	0	0
"pine_plantation"	"P1"	0	"Thelypteridaceae"	"Goniopteris_riograndensis"	1	0	0	0
"pine_plantation"	"P1"	0	"Pteridaceae"	"Pteris_deflexa"	1	0	0	0
"pine_plantation"	"P1"	10	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	10	0	0
"pine_plantation"	"P1"	10	"Pteridaceae"	"Pteris_deflexa"	1	0	0	0
"pine_plantation"	"P1"	20	"Aspleniaceae"	"Asplenium_sellowianum"	1	0	0	0
"pine_plantation"	"P1"	20	"Dryopteridaceae"	"Ctenitis_submarginalis"	3	21	0	0
"pine_plantation"	"P1"	20	"Pteridaceae"	"Pteris_deflexa"	0	7	0	0
"pine_plantation"	"P1"	20	"Thelypteridaceae"	"Goniopteris_riograndensis"	1	0	0	0
"pine_plantation"	"P1"	30	"Dryopteridaceae"	"Ctenitis_submarginalis"	2	3	0	0
"pine_plantation"	"P1"	30	"Pteridaceae"	"Pteris_deflexa"	0	7	0	0
"pine_plantation"	"P1"	30	"Aspleniaceae"	"Asplenium_sellowianum"	0	2	0	0
"pine_plantation"	"P1"	40	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	1	0	0
"pine_plantation"	"P1"	50	"Dryopteridaceae"	"Ctenitis_submarginalis"	11	9	0	0
"pine_plantation"	"P1"	60	"Dryopteridaceae"	"Ctenitis_submarginalis"	2	4	0	0
"pine_plantation"	"P1"	60	"Aspleniaceae"	"Asplenium_sellowianum"	0	4	0	0
"pine_plantation"	"P1"	60	"Pteridaceae"	"Pteris_deflexa"	0	5	0	0
"pine_plantation"	"P1"	70	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	1	0	0
"pine_plantation"	"P1"	80	"Dryopteridaceae"	"Ctenitis_submarginalis"	9	28	0	0
"pine_plantation"	"P1"	80	"Pteridaceae"	"Pteris_deflexa"	2	0	0	0
"pine_plantation"	"P1"	90	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	3	0	0
"pine_plantation"	"P1"	90	"Pteridaceae"	"Pteris_deflexa"	2	0	0	0
"pine_plantation"	"P1"	90	"Pteridaceae"	"Doryopteris_nobilis"	0	6	0	0
"pine_plantation"	"P1"	90	"Aspleniaceae"	"Asplenium_sellowianum"	1	0	0	0
"pine_plantation"	"P1"	100	"Dryopteridaceae"	"Ctenitis_submarginalis"	4	12	0	0
"pine_plantation"	"P1"	100	"Aspleniaceae"	"Asplenium_sellowianum"	0	4	0	0
"pine_plantation"	"P1"	100	"Pteridaceae"	"Pteris_deflexa"	3	2	0	0
"pine_plantation"	"P1"	100	"Polypodiaceae"	"Campyloneurum_nitidum"	0	1	0	0
"pine_plantation"	"P1"	110	"Aspleniaceae"	"Asplenium_sellowianum"	0	4	0	1
"pine_plantation"	"P1"	120	"Aspleniaceae"	"Asplenium_sellowianum"	2	4	0	0
"pine_plantation"	"P1"	120	"Dryopteridaceae"	"Ctenitis_submarginalis"	7	2	0	0
"pine_plantation"	"P1"	120	"Pteridaceae"	"Pteris_deflexa"	2	0	0	0
"pine_plantation"	"P1"	120	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	1	0
"pine_plantation"	"P1"	130	"Dryopteridaceae"	"Ctenitis_submarginalis"	2	11	0	0
"pine_plantation"	"P1"	130	"Aspleniaceae"	"Asplenium_sellowianum"	2	3	0	0
"pine_plantation"	"P1"	130	"Pteridaceae"	"Pteris_deflexa"	0	1	0	0
"pine_plantation"	"P1"	130	"Pteridaceae"	"Doryopteris_nobilis"	1	0	0	0
"pine_plantation"	"P1"	140	"Dryopteridaceae"	"Ctenitis_submarginalis"	6	11	0	0
"pine_plantation"	"P1"	140	"Aspleniaceae"	"Asplenium_sellowianum"	1	5	0	0
"pine_plantation"	"P1"	140	"Pteridaceae"	"Pteris_deflexa"	3	1	0	0
"pine_plantation"	"P1"	140	"Dennstaedtiaceae"	"Dennstaedtia_dissecta"	0	3	0	0
"pine_plantation"	"P1"	140	"Pteridaceae"	"Doryopteris_pentagona"	0	1	0	0
"pine_plantation"	"P1"	140	"Polypodiaceae"	"Campyloneurum_nitidum"	0	1	0	0
"pine_plantation"	"P1"	150	"Pteridaceae"	"Pteris_deflexa"	2	7	0	0
"pine_plantation"	"P1"	150	"Aspleniaceae"	"Asplenium_sellowianum"	0	2	0	0
"pine_plantation"	"P1"	150	"Dennstaedtiaceae"	"Dennstaedtia_dissecta"	0	6	0	0
"pine_plantation"	"P1"	150	"Pteridaceae"	"Doryopteris_pentagona"	0	1	0	0
"pine_plantation"	"P1"	150	"Dryopteridaceae"	"Ctenitis_submarginalis"	2	0	0	0
"pine_plantation"	"P2"	0	"Dryopteridaceae"	"Ctenitis_submarginalis"	8	7	0	0
"pine_plantation"	"P2"	10	"Thelypteridaceae"	"Amauropelta_decurtata"	3	19	0	0
"pine_plantation"	"P2"	10	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	3	0	0
"pine_plantation"	"P2"	20	"Thelypteridaceae"	"Amauropelta_decurtata"	28	66	0	0
"pine_plantation"	"P2"	20	"Dryopteridaceae"	"Ctenitis_submarginalis"	2	12	0	0
"pine_plantation"	"P2"	20	"Blechnaceae"	"Neoblechnum_brasiliense"	0	1	0	0
"pine_plantation"	"P2"	20	"Pteridaceae"	"Pteris_deflexa"	4	1	1	1
"pine_plantation"	"P2"	20	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	0	1
"pine_plantation"	"P2"	20	"Blechnaceae"	"Blechnum_austrobrasilianum"	1	0	0	0
"pine_plantation"	"P2"	30	"Dennstaedtiaceae"	"Mucura_tenera"	0	8	0	0
"pine_plantation"	"P2"	30	"Thelypteridaceae"	"Amauropelta_decurtata"	10	23	0	0
"pine_plantation"	"P2"	30	"Dryopteridaceae"	"Ctenitis_submarginalis"	5	6	0	0
"pine_plantation"	"P2"	30	"Blechnaceae"	"Neoblechnum_brasiliense"	0	1	0	0
"pine_plantation"	"P2"	30	"Polypodiaceae"	"Campyloneurum_nitidum"	0	0	0	5
"pine_plantation"	"P2"	40	"Thelypteridaceae"	"Amauropelta_decurtata"	1	2	0	0
"pine_plantation"	"P2"	40	"Dryopteridaceae"	"Ctenitis_submarginalis"	9	30	0	0
"pine_plantation"	"P2"	50	"Dryopteridaceae"	"Ctenitis_submarginalis"	8	7	0	0
"pine_plantation"	"P2"	50	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	2	0
"pine_plantation"	"P2"	50	"Thelypteridaceae"	"Amauropelta_decurtata"	0	2	0	0
"pine_plantation"	"P2"	60	"Dryopteridaceae"	"Ctenitis_submarginalis"	2	5	0	0
"pine_plantation"	"P2"	60	"Blechnaceae"	"Neoblechnum_brasiliense"	3	0	0	0
"pine_plantation"	"P2"	70	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	0	1
"pine_plantation"	"P2"	80	NA	"NA"	0	0	0	0
"pine_plantation"	"P2"	90	"Dennstaedtiaceae"	"Mucura_tenera"	1	0	0	0
"pine_plantation"	"P2"	90	"Dryopteridaceae"	"Ctenitis_submarginalis"	8	7	0	0
"pine_plantation"	"P2"	100	NA	"NA"	0	0	0	0
"pine_plantation"	"P2"	110	"Dryopteridaceae"	"Ctenitis_submarginalis"	8	38	0	0
"pine_plantation"	"P2"	110	"Thelypteridaceae"	"Amauropelta_decurtata"	1	1	0	0
"pine_plantation"	"P2"	110	"Blechnaceae"	"Blechnum_austrobrasilianum"	1	3	0	0
"pine_plantation"	"P2"	120	"Pteridaceae"	"Adiantopsis_chlorophylla"	15	37	0	0
"pine_plantation"	"P2"	120	"Blechnaceae"	"Blechnum_austrobrasilianum"	23	29	0	0
"pine_plantation"	"P2"	120	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	6	0	0
"pine_plantation"	"P2"	120	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	1	1
"pine_plantation"	"P2"	120	"Pteridaceae"	"Pteris_deflexa"	0	1	0	0
"pine_plantation"	"P2"	120	"Thelypteridaceae"	"Amauropelta_decurtata"	0	2	0	0
"pine_plantation"	"P2"	130	"Dryopteridaceae"	"Ctenitis_submarginalis"	20	47	0	0
"pine_plantation"	"P2"	130	"Pteridaceae"	"Adiantopsis_chlorophylla"	0	3	0	0
"pine_plantation"	"P2"	130	"Thelypteridaceae"	"Amauropelta_decurtata"	2	4	0	0
"pine_plantation"	"P2"	130	"Pteridaceae"	"Pteris_deflexa"	0	5	0	0
"pine_plantation"	"P2"	140	"Pteridaceae"	"Pteris_deflexa"	7	23	0	0
"pine_plantation"	"P2"	140	"Dryopteridaceae"	"Ctenitis_submarginalis"	2	13	0	0
"pine_plantation"	"P2"	150	"Dryopteridaceae"	"Ctenitis_submarginalis"	11	16	0	0
"pine_plantation"	"P2"	150	"Pteridaceae"	"Pteris_deflexa"	1	2	0	0
"pine_plantation"	"P2"	150	"Dennstaedtiaceae"	"Mucura_tenera"	11	12	0	0
"pine_plantation"	"P3"	0	"Blechnaceae"	"Blechnum_auriculatum"	0	2	0	0
"pine_plantation"	"P3"	0	"Blechnaceae"	"Blechnum_austrobrasilianum"	43	24	0	0
"pine_plantation"	"P3"	0	"Thelypteridaceae"	"Macrothelypteris_torresiana"	0	1	0	0
"pine_plantation"	"P3"	0	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	3	0	0
"pine_plantation"	"P3"	0	"Pteridaceae"	"Pteris_deflexa"	0	3	0	0
"pine_plantation"	"P3"	0	"Thelypteridaceae"	"Amauropelta_decurtata"	22	20	0	0
"pine_plantation"	"P3"	0	"Thelypteridaceae"	"Christella_dentata"	0	4	0	0
"pine_plantation"	"P3"	10	"Thelypteridaceae"	"Amauropelta_decurtata"	0	17	0	0
"pine_plantation"	"P3"	10	"Thelypteridaceae"	"Macrothelypteris_torresiana"	2	2	0	0
"pine_plantation"	"P3"	10	"Blechnaceae"	"Blechnum_austrobrasilianum"	0	1	0	0
"pine_plantation"	"P3"	10	"Dennstaedtiaceae"	"Mucura_tenera"	11	4	0	0
"pine_plantation"	"P3"	10	"Dryopteridaceae"	"Ctenitis_submarginalis"	2	3	0	0
"pine_plantation"	"P3"	10	"Thelypteridaceae"	"Goniopteris_riograndensis"	0	7	0	0
"pine_plantation"	"P3"	10	"Pteridaceae"	"Adiantopsis_chlorophylla"	0	1	0	0
"pine_plantation"	"P3"	20	"Dryopteridaceae"	"Ctenitis_submarginalis"	8	22	0	0
"pine_plantation"	"P3"	20	"Thelypteridaceae"	"Goniopteris_riograndensis"	1	4	0	0
"pine_plantation"	"P3"	20	"Thelypteridaceae"	"Macrothelypteris_torresiana"	1	0	0	0
"pine_plantation"	"P3"	30	"Thelypteridaceae"	"Amauropelta_decurtata"	0	3	0	0
"pine_plantation"	"P3"	30	"Thelypteridaceae"	"Macrothelypteris_torresiana"	1	1	0	0
"pine_plantation"	"P3"	30	"Dryopteridaceae"	"Ctenitis_submarginalis"	22	10	0	0
"pine_plantation"	"P3"	30	"Thelypteridaceae"	"Goniopteris_riograndensis"	0	4	0	0
"pine_plantation"	"P3"	30	"Thelypteridaceae"	"Christella_dentata"	0	2	0	0
"pine_plantation"	"P3"	30	"Thelypteridaceae"	"Amauropelta_decurtata"	0	8	0	0
"pine_plantation"	"P3"	30	"Thelypteridaceae"	"Amauropelta_rivularioides"	0	1	0	0
"pine_plantation"	"P3"	30	"Thelypteridaceae"	"Christella_dentata"	1	2	0	0
"pine_plantation"	"P3"	40	"Pteridaceae"	"Adiantopsis_chlorophylla"	4	12	0	0
"pine_plantation"	"P3"	40	"Dryopteridaceae"	"Ctenitis_submarginalis"	16	22	0	0
"pine_plantation"	"P3"	40	"Pteridaceae"	"Pteris_deflexa"	0	1	0	0
"pine_plantation"	"P3"	40	"Thelypteridaceae"	"Christella_dentata"	0	1	0	0
"pine_plantation"	"P3"	40	"Thelypteridaceae"	"Amauropelta_decurtata"	0	5	0	0
"pine_plantation"	"P3"	40	"Thelypteridaceae"	"Amauropelta_decurtata"	0	1	0	0
"pine_plantation"	"P3"	50	"Dryopteridaceae"	"Ctenitis_submarginalis"	3	20	0	0
"pine_plantation"	"P3"	50	"Pteridaceae"	"Pteris_deflexa"	0	14	0	0
"pine_plantation"	"P3"	50	"Thelypteridaceae"	"Amauropelta_decurtata"	0	2	0	0
"pine_plantation"	"P3"	50	"Thelypteridaceae"	"Christella_dentata"	0	2	0	0
"pine_plantation"	"P3"	50	"Dennstaedtiaceae"	"Mucura_tenera"	4	0	0	0
"pine_plantation"	"P3"	60	"Dryopteridaceae"	"Ctenitis_submarginalis"	2	4	0	0
"pine_plantation"	"P3"	60	"Thelypteridaceae"	"Christella_dentata"	0	2	0	0
"pine_plantation"	"P3"	60	"Pteridaceae"	"Pteris_deflexa"	3	1	0	0
"pine_plantation"	"P3"	60	"Dennstaedtiaceae"	"Mucura_tenera"	1	8	0	0
"pine_plantation"	"P3"	60	"Blechnaceae"	"Blechnum_auriculatum"	3	4	0	0
"pine_plantation"	"P3"	70	"Thelypteridaceae"	"Christella_dentata"	2	4	0	0
"pine_plantation"	"P3"	70	"Thelypteridaceae"	"Macrothelypteris_torresiana"	10	3	0	0
"pine_plantation"	"P3"	70	"Blechnaceae"	"Blechnum_auriculatum"	2	2	0	0
"pine_plantation"	"P3"	70	"Dennstaedtiaceae"	"Mucura_tenera"	1	38	0	0
"pine_plantation"	"P3"	70	"Pteridaceae"	"Pteris_deflexa"	3	0	0	0
"pine_plantation"	"P3"	70	"Dryopteridaceae"	"Ctenitis_submarginalis"	4	0	0	0
"pine_plantation"	"P3"	80	"Dryopteridaceae"	"Ctenitis_submarginalis"	3	14	0	0
"pine_plantation"	"P3"	80	"Thelypteridaceae"	"Macrothelypteris_torresiana"	0	6	0	0
"pine_plantation"	"P3"	80	"Pteridaceae"	"Pteris_deflexa"	6	2	0	0
"pine_plantation"	"P3"	80	"Thelypteridaceae"	"Goniopteris_riograndensis"	0	2	0	0
"pine_plantation"	"P3"	80	"Thelypteridaceae"	"Amauropelta_decurtata"	0	2	0	0
"pine_plantation"	"P3"	90	"Thelypteridaceae"	"Amauropelta_decurtata"	0	6	0	0
"pine_plantation"	"P3"	90	"Thelypteridaceae"	"Macrothelypteris_torresiana"	1	3	0	0
"pine_plantation"	"P3"	90	"Thelypteridaceae"	"Amauropelta_decurtata"	0	2	0	0
"pine_plantation"	"P3"	90	"Pteridaceae"	"Pteris_deflexa"	3	12	0	0
"pine_plantation"	"P3"	90	"Dryopteridaceae"	"Ctenitis_submarginalis"	6	1	0	0
"pine_plantation"	"P3"	90	"Thelypteridaceae"	"Amauropelta_rivularioides"	0	1	0	0
"pine_plantation"	"P3"	90	"Blechnaceae"	"Blechnum_auriculatum"	2	0	0	0
"pine_plantation"	"P3"	100	"Thelypteridaceae"	"Goniopteris_riograndensis"	1	0	0	0
"pine_plantation"	"P3"	100	"Thelypteridaceae"	"Macrothelypteris_torresiana"	7	23	0	0
"pine_plantation"	"P3"	100	"Pteridaceae"	"Pteris_deflexa"	2	6	0	0
"pine_plantation"	"P3"	100	"Thelypteridaceae"	"Christella_dentata"	2	1	0	0
"pine_plantation"	"P3"	100	"Blechnaceae"	"Blechnum_auriculatum"	0	2	0	0
"pine_plantation"	"P3"	100	"Dryopteridaceae"	"Ctenitis_submarginalis"	6	0	0	0
"pine_plantation"	"P3"	110	"Blechnaceae"	"Blechnum_auriculatum"	5	7	0	0
"pine_plantation"	"P3"	110	"Thelypteridaceae"	"Macrothelypteris_torresiana"	13	3	0	0
"pine_plantation"	"P3"	110	"Dryopteridaceae"	"Ctenitis_submarginalis"	3	5	0	0
"pine_plantation"	"P3"	110	"Thelypteridaceae"	"Amauropelta_decurtata"	0	26	0	0
"pine_plantation"	"P3"	110	"Pteridaceae"	"Pteris_deflexa"	1	0	0	0
"pine_plantation"	"P3"	120	"Dryopteridaceae"	"Ctenitis_submarginalis"	3	13	0	0
"pine_plantation"	"P3"	120	"Thelypteridaceae"	"Macrothelypteris_torresiana"	4	6	0	0
"pine_plantation"	"P3"	120	"Pteridaceae"	"Pteris_deflexa"	5	2	0	0
"pine_plantation"	"P3"	130	"Dryopteridaceae"	"Ctenitis_submarginalis"	14	15	0	0
"pine_plantation"	"P3"	130	"Pteridaceae"	"Pteris_deflexa"	2	5	0	0
"pine_plantation"	"P3"	130	"Thelypteridaceae"	"Macrothelypteris_torresiana"	0	6	0	0
"pine_plantation"	"P3"	130	"Dennstaedtiaceae"	"Mucura_tenera"	1	0	0	0
"pine_plantation"	"P3"	140	"Dryopteridaceae"	"Ctenitis_submarginalis"	14	27	0	0
"pine_plantation"	"P3"	140	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	0	2
"pine_plantation"	"P3"	140	"Pteridaceae"	"Pteris_deflexa"	0	1	0	0
"pine_plantation"	"P3"	140	"Thelypteridaceae"	"Macrothelypteris_torresiana"	1	0	0	0
"pine_plantation"	"P3"	140	"Thelypteridaceae"	"Goniopteris_riograndensis"	0	1	0	0
"pine_plantation"	"P3"	150	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	15	0	0
"pine_plantation"	"P3"	150	"Blechnaceae"	"Blechnum_auriculatum"	0	5	0	0
"pine_plantation"	"P4"	0	"Dryopteridaceae"	"Ctenitis_submarginalis"	8	22	0	0
"pine_plantation"	"P4"	0	"Pteridaceae"	"Pteris_deflexa"	3	3	0	0
"pine_plantation"	"P4"	0	"Dryopteridaceae"	"Polystichum_platylepis"	1	0	0	0
"pine_plantation"	"P4"	0	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	1	2
"pine_plantation"	"P4"	0	"Dicksoniaceae"	"Dicksonia_sellowiana"	0	1	0	0
"pine_plantation"	"P4"	0	"Dennstaedtiaceae"	"Mucura_tenera"	0	0	0	0
"pine_plantation"	"P4"	10	"Blechnaceae"	"Blechnum_austrobrasilianum"	0	6	0	0
"pine_plantation"	"P4"	10	"Dryopteridaceae"	"Ctenitis_submarginalis"	8	6	0	0
"pine_plantation"	"P4"	10	"Dryopteridaceae"	"Polystichum_platylepis"	0	4	0	0
"pine_plantation"	"P4"	10	"Blechnaceae"	"Neoblechnum_brasiliense"	0	1	0	0
"pine_plantation"	"P4"	10	"Pteridaceae"	"Pteris_deflexa"	1	1	0	0
"pine_plantation"	"P4"	20	"Dryopteridaceae"	"Ctenitis_submarginalis"	10	26	0	0
"pine_plantation"	"P4"	20	"Pteridaceae"	"Pteris_deflexa"	2	6	0	0
"pine_plantation"	"P4"	20	"Dryopteridaceae"	"Polystichum_platylepis"	0	3	0	0
"pine_plantation"	"P4"	20	"Thelypteridaceae"	"Amauropelta_decurtata"	8	17	0	0
"pine_plantation"	"P4"	20	"Dennstaedtiaceae"	"Mucura_tenera"	0	1	0	0
"pine_plantation"	"P4"	30	"Dennstaedtiaceae"	"Mucura_tenera"	4	0	0	0
"pine_plantation"	"P4"	30	"Blechnaceae"	"Blechnum_austrobrasilianum"	9	1	0	0
"pine_plantation"	"P4"	30	"Thelypteridaceae"	"Amauropelta_decurtata"	26	29	0	0
"pine_plantation"	"P4"	30	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	5	0	0
"pine_plantation"	"P4"	30	"Dryopteridaceae"	"Polystichum_platylepis"	1	1	0	0
"pine_plantation"	"P4"	40	"Polypodiaceae"	"Pleopeltis_pleopeltifolia"	0	0	1	0
"pine_plantation"	"P4"	40	"Dryopteridaceae"	"Polystichum_platylepis"	3	5	0	0
"pine_plantation"	"P4"	40	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	2	0	0
"pine_plantation"	"P4"	40	"Dennstaedtiaceae"	"Mucura_tenera"	19	3	0	0
"pine_plantation"	"P4"	40	"Thelypteridaceae"	"Amauropelta_decurtata"	0	5	0	0
"pine_plantation"	"P4"	50	"Dennstaedtiaceae"	"Mucura_tenera"	6	2	0	0
"pine_plantation"	"P4"	50	"Dryopteridaceae"	"Polystichum_platylepis"	1	0	0	0
"pine_plantation"	"P4"	50	"Thelypteridaceae"	"Christella_dentata"	1	0	0	0
"pine_plantation"	"P4"	50	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	0	0	0
"pine_plantation"	"P4"	50	"Thelypteridaceae"	"Amauropelta_decurtata"	2	2	0	0
"pine_plantation"	"P4"	50	"Blechnaceae"	"Blechnum_austrobrasilianum"	13	3	0	0
"pine_plantation"	"P4"	60	"Blechnaceae"	"Blechnum_austrobrasilianum"	60	62	0	0
"pine_plantation"	"P4"	60	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	3	0	0
"pine_plantation"	"P4"	60	"Thelypteridaceae"	"Amauropelta_decurtata"	0	5	0	0
"pine_plantation"	"P4"	60	"Dryopteridaceae"	"Polystichum_platylepis"	0	1	0	0
"pine_plantation"	"P4"	60	"Dennstaedtiaceae"	"Mucura_tenera"	9	1	0	0
"pine_plantation"	"P4"	70	"Blechnaceae"	"Blechnum_austrobrasilianum"	17	15	0	0
"pine_plantation"	"P4"	70	"Dennstaedtiaceae"	"Mucura_tenera"	0	3	0	0
"pine_plantation"	"P4"	80	"Dennstaedtiaceae"	"Mucura_tenera"	4	1	0	0
"pine_plantation"	"P4"	80	"Dryopteridaceae"	"Ctenitis_submarginalis"	2	2	0	0
"pine_plantation"	"P4"	80	"Blechnaceae"	"Blechnum_austrobrasilianum"	37	64	0	0
"pine_plantation"	"P4"	80	"Pteridaceae"	"Adiantopsis_chlorophylla"	0	1	0	0
"pine_plantation"	"P4"	80	"Polypodiaceae"	"Microgramma_squamulosa"	0	0	0	1
"pine_plantation"	"P4"	90	"Dennstaedtiaceae"	"Mucura_tenera"	38	56	0	0
"pine_plantation"	"P4"	90	"Dryopteridaceae"	"Ctenitis_submarginalis"	0	2	0	0
"pine_plantation"	"P4"	90	"Blechnaceae"	"Blechnum_austrobrasilianum"	1	1	0	0
"pine_plantation"	"P4"	100	"Dennstaedtiaceae"	"Mucura_tenera"	24	30	0	0
"pine_plantation"	"P4"	100	"Dryopteridaceae"	"Ctenitis_submarginalis"	1	3	0	0
"pine_plantation"	"P4"	100	"Thelypteridaceae"	"Amauropelta_decurtata"	5	12	0	0
"pine_plantation"	"P4"	100	"Blechnaceae"	"Blechnum_austrobrasilianum"	3	0	0	0
"pine_plantation"	"P4"	100	"Thelypteridaceae"	"Goniopteris_riograndensis"	1	0	0	0
"pine_plantation"	"P4"	110	"Blechnaceae"	"Blechnum_austrobrasilianum"	5	16	0	0
"pine_plantation"	"P4"	110	"Dennstaedtiaceae"	"Mucura_tenera"	4	10	0	0
"pine_plantation"	"P4"	110	"Thelypteridaceae"	"Amauropelta_decurtata"	0	1	0	0
"pine_plantation"	"P4"	120	"Blechnaceae"	"Blechnum_austrobrasilianum"	8	13	0	0
"pine_plantation"	"P4"	120	"Dryopteridaceae"	"Ctenitis_submarginalis"	2	9	0	0
"pine_plantation"	"P4"	120	"Dennstaedtiaceae"	"Mucura_tenera"	6	4	0	0
